0.06470675	0.21125625	0.033306923	0.0374738	0.012936386	0.023392383	-0.019258432	-0.017211001	0.050686445	0.025492735	0.11980898	0.006234575	0.101947896	0.012310491	-0.0061504883	0.038223665
0.022666007	0.17336385	0.048283815	0.028547848	0.03688579	0.048462063	-0.028947052	-0.032228727	0.04250542	-0.037847325	0.10320048	0.0074230516	0.17253834	-0.0105991885	-0.023939982	0.09676254
-0.04096277	0.1713575	0.059629332	0.071293086	-0.040637325	0.023223985	-0.032987498	-0.10927323	0.03856318	-0.027301168	0.12056285	-0.047499172	0.0777738	0.013340788	-0.010926695	0.024128633
0.035114877	0.16394886	-0.023781752	0.04898537	0.03096482	0.030997198	-0.030561773	-0.06543587	0.013418803	-0.028270243	0.05394022	-0.0085848635	0.13813722	0.00048247082	0.0036164627	0.049507815
-0.011131417	0.10315743	0.11059875	0.074939445	0.01862846	0.050072923	-0.046998125	0.005636125	0.024264628	-0.008550228	0.06533024	0.055426866	0.06467658	-0.023917235	0.018502861	0.020017972
0.06009624	0.08476903	0.0759566	-0.050252505	-0.0050664004	-0.043550573	0.0005410464	-0.06279015	0.027947137	0.018841354	0.1085651	-0.014546533	0.10605485	0.023529321	0.03224778	0.034080435
-0.001197132	0.22397546	0.04181009	0.118911415	-0.048167165	0.051708024	-0.046242047	0.02548718	0.069469035	-0.07384349	0.09584996	0.016006153	0.19405301	-0.021254834	-0.028773947	-0.006253833
0.022154598	0.19546603	-0.012141765	0.027717352	0.058897156	-0.024342263	-0.004032032	-0.041367635	0.04454134	-0.013084351	0.058273986	0.009942725	0.0981042	0.03571296	0.013823946	0.04862752
-0.0041384655	0.23144251	-0.05777666	0.034713283	-0.006342192	0.036006454	-0.09634648	-0.02883282	0.10616697	-0.027543752	0.09589781	-0.008358082	0.07948461	0.018241188	-0.011544907	0.114354216
-0.050993495	0.094459236	0.0053865816	0.08981327	-0.07279912	0.05986673	-0.120682746	-0.018595312	-0.010927346	-0.004162787	0.07593918	-0.010074952	0.123085976	0.032772742	-0.056557782	0.05531845
0.04772902	0.19937404	0.059726022	0.0865265	-0.034486275	0.071094334	0.0190299	-0.06255066	0.026744034	0.034497794	0.09296746	-0.023071378	0.06275204	0.0018123682	-0.010830886	0.05088483
0.049791284	0.18382217	-0.021206485	0.0005190174	0.017317588	0.056799535	-0.020597355	-0.035743847	0.03515326	-0.0136707965	0.07352285	0.025702275	0.16425675	-0.030590594	0.032872777	0.008116881
-0.027505847	0.08829174	0.06586125	0.060818665	0.021524165	0.005929857	-0.0124721015	-0.06888136	-0.0053311787	-0.0063794353	0.059001517	0.0389395	0.09714252	-0.0020495541	-0.002052963	0.0402982
0.012757047	0.22583537	-0.009434361	0.08408902	0.05486634	-0.027257735	-0.020638946	-0.023335855	-0.036723506	-0.09010225	0.096918575	0.015850117	0.008399873	-0.0072217477	0.022378698	0.07998834
-0.022944044	0.045337174	-0.013471959	0.015335205	0.04484324	0.038227208	0.015054258	-0.0943485	0.019145085	0.005711302	0.02916071	0.07942832	0.06362153	-0.027158575	-0.050225005	-0.022594217
-0.015838077	0.19302142	-0.046599355	0.0082197245	-0.017463181	0.02674083	-0.024133148	-0.017416	0.10279137	-0.02151731	0.13146487	0.05150883	0.14488912	-0.00050339045	-0.0088067455	-0.0054296358
0.01603432	0.0070298538	-0.022515984	0.039772343	-0.036495257	0.0119360825	-0.038751245	-0.06421499	0.078658536	0.015023234	0.034084883	-0.0026653877	0.056349367	-0.019561354	-0.03133957	0.057125937
0.05344638	0.06999272	0.014652785	0.0611285	0.011086145	0.026220297	-0.034504153	-0.03496585	0.037502546	-0.056995448	0.09639066	0.018109456	0.17565446	-0.01744454	0.004809476	-0.021577928
0.03733822	0.06470212	0.066203944	0.016092217	0.007930376	0.0280581	-0.042583354	0.055301335	0.08988057	-0.008894391	0.037295867	-0.015879313	0.12194528	-0.034689203	-0.037736785	0.0598415
0.02787336	0.09524744	-0.0046986826	-0.0076988023	-0.04532732	0.08533305	-0.08252107	0.017769374	0.025020164	-0.101297796	0.029411972	-0.028738666	0.074727915	-0.009105704	-0.017645014	-0.028476223
0.026901001	0.18701608	0.08278258	-0.113637336	0.056100465	-0.01999977	-0.032078203	-0.105050996	0.11742988	-0.09905579	0.027163707	0.09832742	0.029798307	-0.06392259	0.030607363	-0.13075277
-0.014937155	0.11048169	-0.022487959	-0.00042631355	0.020891787	0.038295582	-0.07531835	-0.0654277	0.10750507	-0.048403285	0.102524996	-0.020690188	0.10357966	-0.010323193	0.0391299	0.13961378
-0.024786497	-0.009946131	0.10911397	-0.013738327	0.028041804	0.12785271	-0.05448777	-0.093289025	0.0054334854	0.09891042	-0.015299927	-0.06029694	0.07779882	0.048790343	-0.0092762215	0.0964745
0.0077896696	0.21894895	-0.02238576	0.009102158	0.063606605	-0.02489895	-0.12424406	0.01424387	0.015871424	-0.062152453	0.09737765	0.021035682	0.07118644	-0.05109275	0.041051514	0.04292933
0.04503641	0.06236567	0.03411996	0.009295678	0.06356568	0.092576735	-0.10707187	-0.02991783	0.100952744	-0.11334718	0.14708334	0.004649432	0.011843831	0.08516327	-0.017153729	0.027350698
0.02333034	0.122966535	-0.035870735	0.032719813	-0.059725225	0.11236642	-0.013222961	-0.015574521	0.10163092	-0.045376442	0.042625714	-0.003770029	-0.07372703	-0.054606937	-0.06863804	0.08549756
0.018733121	0.08450016	0.013531875	0.026817303	-0.011740663	0.062078416	0.0050814026	-0.08224417	0.12707801	-0.039535888	0.022730386	0.10749962	-0.020355169	0.02023924	-0.037001003	0.011247218
0.062280245	0.1291828	0.005630584	-0.004980654	-0.031983376	0.035996616	-0.0043599266	-0.031388465	0.024813503	-0.052960947	0.09622951	0.0710295	-0.0016546306	0.008041692	0.03538885	0.15559845
0.04540441	0.09868959	0.059083138	0.072742045	-0.0042356	-0.01358699	0.006107232	0.0865904	0.04350688	0.07312766	0.0280704	0.042186387	0.031413786	0.05028311	0.026476331	0.07819041
0.054481145	0.07521607	-0.0067598764	-0.042730793	0.009944106	-0.03695238	-0.09714435	-0.019539997	0.09642291	-0.02543378	0.07773673	-0.016376615	0.12122709	0.08139121	-0.02639378	-0.043717604
0.0071132095	0.11318836	-0.023406088	0.045396704	0.05703922	0.0064823595	-0.08609404	-0.088185094	-0.074570015	0.013695664	0.017436149	0.027297927	0.10744897	-0.061270934	-0.0031114414	0.081975006
0.045916483	0.08581289	-0.058010153	0.09187931	0.039322387	-0.009416647	-0.029311523	-0.0756173	-0.059800588	-0.057227597	0.038347837	0.035637017	0.07409103	-0.05714693	0.02009051	-0.023459697
0.06986803	0.08868038	0.0376157	0.10534707	-0.009877617	-0.038986944	0.019921584	-0.03708572	0.052202266	0.10373803	0.10110173	0.013470424	0.07559065	0.013769142	-0.043382555	0.105232485
0.04853707	0.074520335	0.009194522	0.06450176	0.009844343	0.06380226	-0.02067991	-0.0016257269	0.07024886	0.043139443	-0.01319503	0.046905644	-0.089733995	0.0034015672	0.02132102	0.124937505
-0.034733795	-0.032213382	-0.07951852	0.08370126	0.044143442	0.03417678	-0.06674398	-0.025082074	0.080406345	0.056541152	0.07887019	-0.046418246	-0.06692274	-0.03799726	-0.02462847	-0.05498503
-0.006048779	0.035359833	0.067634866	0.008032488	0.011778711	0.09151099	0.040499434	-0.10092681	0.08489164	-0.06033803	-0.009217128	0.056977633	0.12472757	0.044601347	-0.001148706	-0.00814285
-0.023211561	-0.007207751	0.063416496	0.07446331	0.018381296	-0.02825512	0.041649874	0.019997107	0.00016659568	-0.04364103	0.074634604	-0.034759574	0.09436583	0.017981969	0.018404959	-0.012973901
-0.018779708	0.08963753	0.034219913	0.07512957	-0.038724236	0.0777405	-0.10983437	0.03364153	0.03959715	-0.18291669	-0.048957985	0.023045791	0.021794943	0.012001535	-0.011957506	0.0823303
-0.073571496	0.09289686	0.024056146	0.012893503	-0.04400225	-0.0923306	0.0056262286	0.004629024	-0.022768212	-0.043001078	0.026141295	0.10745989	0.13168536	0.06575716	0.024642294	-0.07789609
0.03776369	0.008543327	-0.08808092	0.040885765	0.089652315	0.056405053	-0.014589641	-0.077506974	-0.027144574	0.018962443	0.03621199	-0.014842949	0.08142545	-0.017345853	-0.025112893	0.021231605
0.048905373	0.050468136	-0.033702914	-0.05452432	-0.010267056	0.050739996	-0.09379965	0.009301861	0.035605397	0.07427508	0.09157569	0.07225922	0.060066506	0.03761298	0.0072329384	0.054414775
0.082451664	0.07719568	0.03279269	0.02703323	0.07140938	0.035777207	-0.10309516	-0.021138668	0.001551659	-0.04188392	0.011544656	-0.039390016	0.082533166	0.029683003	0.060331292	0.042090375
0.09043743	0.11752755	0.03344891	-0.06360221	-0.032315582	-0.1164211	-0.029592926	0.024223326	-0.0011470916	0.00997451	0.15378277	0.06934485	-0.004695103	-0.0058266674	0.13117668	0.1891986
0.08681002	0.14981762	0.036383927	0.021379566	-0.06143025	-0.0010074622	0.039904132	0.06754056	0.11163057	-0.023217624	0.09011626	0.060493205	0.08849665	0.074454345	0.044867605	0.19861381
0.03442212	0.095530026	-0.044639137	-0.07280958	-0.10418283	0.034395847	0.09928575	-0.039927557	-0.056704525	0.0008620257	0.027820826	-0.023338407	-0.053687166	-0.06254714	0.07206169	-0.027514804
0.013141313	0.20457685	0.11235599	0.019461976	0.073011674	-0.03179368	-0.09105803	-0.070977084	0.026835047	-0.072314225	0.09405095	0.03406605	0.13002113	-0.13690598	-0.026511217	0.021461012
-0.06517867	0.1344728	0.035429455	0.008630339	-0.07442926	0.013713253	0.014807716	-0.04028089	-0.019237341	0.03581856	0.044098925	0.054099288	0.13389476	0.0008417461	0.021850526	-0.06941181
-0.0032393185	0.03248946	-0.07495978	0.0027351722	-0.06492612	0.093552545	0.03600025	0.03287263	-0.01067446	0.03188713	0.120228015	0.0087678125	0.06310892	0.024969678	-0.015976546	-0.01800381
0.11205424	0.014860509	0.117420964	0.031724382	-0.029540775	0.017328797	-0.007823511	0.059080727	0.03423179	0.0003803583	0.07205619	-0.055563767	0.11200619	-0.05479081	0.12613092	-0.037249155
0.08695067	0.069309376	-0.019327112	0.01755958	-0.017501589	-0.024091018	-0.11732693	-0.05187991	-0.01056769	0.09051053	0.02974381	0.004620944	0.10562685	0.06796492	0.03589028	0.039627496
0.009743464	0.12854747	0.12756214	-0.024430836	-0.06038961	0.07594401	0.054120157	-0.037705127	0.05604929	-0.14127214	0.0033943988	-0.051538385	-0.010203543	-0.0062823035	-0.009689843	0.017118452
-0.08310169	0.15125169	-0.06753452	0.0850571	-0.045542724	0.116910726	0.050500166	-0.052113306	0.08727376	-0.001266307	0.0988785	-0.042101867	0.0185018	0.08622023	-0.08515746	0.13746488
-0.009119983	0.01733499	0.060551494	-0.0016491858	0.046383176	0.05905425	-0.0398585	-0.00587422	-0.027744219	-0.0072465735	-0.05209858	0.07010696	0.048124254	0.049965475	-0.014452727	-0.015501174
-0.01435621	0.008458033	0.04771233	0.07309829	0.0525463	0.1408227	-0.04466198	-0.08108143	0.08372832	0.049003627	-0.05643031	-0.028175537	0.111824155	0.036941636	-0.086060554	0.031476624
-0.0120471	-0.10571287	0.079578295	0.079546094	-0.110732034	0.012805158	0.02928716	-0.12568441	0.07230066	0.08792609	0.0036468445	-0.029233035	0.005491981	0.013923546	-0.08250081	-0.04143808
-0.038625166	0.03832395	0.07079178	0.0185386	0.061770063	0.056028605	0.055218346	-0.0034608904	0.06289652	-0.017558897	0.09005811	-0.07311627	0.059362974	0.002717661	0.020069098	-0.061157644
